id,words
1292052,"{'Tim', '洗', '约瑟夫·劳格诺', '狱官', '芬', '里', '惊悚', '唯一能', '丝', '藏', '贝罗斯', '大卫', '特', '克', '奖', '1995', '巴拉米', '书', '上尉', '冈顿', '终', '另眼相看', '威廉姆', '勃', '罪', '唐', '知一名', '摩根·弗里曼', '担', '派', '友', '之交', '地狱诺言', '芮妮·布莱恩', '奥', '本片', '人性', '够', '获', '克兰西', '布赖', '顿', '罗宾斯', '电', '普罗瓦尔', '鲍', '风雨夜', '项', '唐·麦克马纳斯', '犯罪', '斯蒂芬·金', '尼', '妻', '行', '迪', '善', '艾利斯·波伊德·“瑞德”·瑞丁', '鲍勃·冈顿', '刺激1995', '利比', '布赖恩·利比', '理', '德拉诺', 'Freeman', '银', '显', '布赖恩', '图', '格', '知', '黑高飞', '大卫·普罗瓦尔', '芮妮', '偶', '女明星', '赛德', '勒', '保罗·麦克兰尼', '蒂姆·罗宾斯', '搞', '伯', 'The Shawshank Redemption', '避税', '引', '喜剧', '詹姆斯·惠特摩', '德', '典狱长', '月黑高飞', '弗里曼', '港', '幅', '迈尔斯', '伪', '翻案', 'Heywood', '找', '子', '希', '灭', '燃', 'V·J·福斯特', '背', '奔', '赎', '救', '刺', '朋', 'Morgan', '惠特摩', '帮', '耐德', '法', '家安迪', '大陆', '土星', '石锤', '导演', '肖申克的救赎', '托利', '祖德·塞克利拉', 'Warden Norton', '拉诺', '划', '莱恩', '泯', '言', '•', '指', '青春', '海', '作', '威廉姆·赛德勒', '消香克的救赎', '帮助监', '动画', '证', '马克·迈尔斯', '激', '沮', '美国', '报', '融', '狱', '死', '戴', '金', '员', '哥', '梅', '布赖恩·戴拉特', '弗兰克·德拉邦特', '次', '朗', '杰弗里·德曼', '应安迪', '闪', '十', 'tt0111161', '悬疑', '麾下', '识', '布兰登', '饰', '马纳斯', '鸣', '哈德利', '尼尔·萨默斯', '消香克', '吉恩', '岁', '斯', '保', '1994', '克兰', '洗脱', '典狱', '约瑟夫', '相看', '山', '诺', '患难', '金球', '舞', '邦特', '拉特', '布', '安迪·杜佛兰', '艾利斯', '金球奖', '意', '拉', '瑞丁', '阿方索', '劳格', '耐德·巴拉米', '注', '塞克利拉', '生', '1292052', '台', '重获', '波伊德', '动作', '狱长', '铁窗', '并利用', '剧情', '监狱长山姆·诺顿', '提', '杀', '麦', '爱情', '布莱恩', '助', '蒙冤', '上尉哈德利', '克兰西·布朗', '招', '弗兰克·梅德拉诺', '案', '雷', '渐成', '约瑟', '监狱长', '曼', '谋', '经典', '瑞德', 'V', '阴', '兰', '两', '安', '鼓', '暗', 'Andy Dufresne', '文艺', '偷', ""Ellis Boyd 'Red' Redding"", '阿方索·弗里曼', '囚禁', 'Robbins', '计', '越', '英语', '丧', '首', '马克·罗斯顿', '铁窗岁月', '姆', '尼尔·吉恩托利', '入', '杜佛兰', '控', '杰弗里', '祖德', '卡', '拉里·布兰登伯格', '情', '黑钱', '默斯', '蒂', '罗', '萨默斯', '福', '险', '罗斯顿', '肖申克', '名', '勇', '场', '新入', '詹', '海伍德', '现', '摩根', '装答', '迈尔', 'Captain Hadley', '长假', '马', '监', '吉尔·贝罗斯', '合', '吉尔', '身', 'J'}"
1295644,"{'贪污', '里', '惊悚', '职业杀手', '巴达', '女孩想', '特', '罗伯特·拉萨多', '孩救', '克', '意大利语', '治', '达', '里昂', '1295644', '艾伦·格里尼', 'Stansfield', '波特曼', 'Leon', '吕克·贝松', '法国', '终', '天', '融洽', '纳', 'Professional', '毒', '科幻', '奥', '加里', '全', '人性', '处', '马蒂尔达', '犯罪', '伦', '托尼', '暂避', 'Tony', '反', '遭恶警', '女', '马里奥·托迪斯科', '斯菲尔德', '害', '里尼', '格', '奥德曼', '孤', '斯菲尔', '维奇', '短片', '系', '邪', '丹尼·爱罗', '阿佩尔', '伊丽莎白·瑞根', '蒂尔', '伯', '喜剧', '丁', '文', '回', '缉毒', '罚', '加里·奥德曼', '枪', '升', '乔', '娜塔', '萨米·纳塞利', '杀手莱昂', '倒', '房门', '邻居家', '雇佣', '瑞根', '仇', '法', '导演', '主', '娘', '趋', 'Malky', '混杂着', '亚当·布斯奇', '塞利', '伊', '原', '青春', '乔治·马丁', '迪斯科', 'tt0110413', '莎', '敲开', '纪录片', '动画', '美国', '报', 'Leon: The Professional', '密', '正', '雷诺饰', '鲁科', '次', '卡尔·马图斯维奇', '丽', '这个杀手不太冷', '悬疑', '杀手里昂', '求', '饰', '杀身之祸', '终极追杀令', '托', '留', '相', 'The', '1994', '亚', '诺', '迈克尔·巴达鲁科', '居家', '麦温', '留救', '斯坦', '台', '动作', '战', 'Mathilda', '剧情', '哀怨', '教小女', '吕克', '突', '艾', '娜塔莉·波特曼', '娜塔莉', '莫克', '追杀令', '杀', '爱情', '爱罗', '让·雷诺', '渐', '雷', '免于', '亲', '经典', '拉萨', '赛格', '受人', '手', '兰', '两', '幸免于难', '佩尔', '教', '难', '文艺', '英语', '孩使', '贝松', '萨米', '布斯', '迈', 'Léon', '惩', '法语', '纳塔丽', '免', '卡', '斯坦斯菲尔德', '组', '情', '警', '罗', '弗兰克·赛格', '名', '品', '莱昂', '马图斯', '级', '彼得·阿佩尔', '马', '丹尼', '眼线', '抓', '关', '家', '一小包', '姑'}"
1292720,"{'埃里克', '苏查', '认', '交', '样', '莎莉·菲尔德', '威', '塔德', '迈克尔·伯吉斯', '束', '莎莉', '迪克·史迪威', '芬', '里', '沃特', '潘', '通', '彼得·道博森', '妈', '艾瑞克·罗斯', '阿非莫·奥米拉', '南', '特', '伊俄涅·M·特雷奇', '乒乓', '克', '达', '西尼斯', '伊俄涅', '杰', '孩', '阿非', '终', '予', '天', '哈罗', '伊莎贝尔·罗斯', '迪克·卡维特', '米拉', '希拉里·沙普兰', '久', '友', '奥', '迈克尔-杰斯', '相聚', '斯塔德', '人性', '闭塞', '瓦妮莎·罗斯', '乒乓球', '跑', '明斯', '学', '山姆·安德森', '阿甘正传', '停', '麦凯尔泰', '亨', '维斯', '约翰·沃德斯塔德', '匆', '格鲁姆', '迪', '女', '希博汗·法隆', '沃德', '吉格', '理', '施罗耶', '戴维斯', '威廉逊', '格', '理查德·达历山德罗', '德博拉·麦克蒂尔', '先', '桑尼', '埃里克·安德伍德', '阿甘像', '罗宾·怀特', '自强不息', '哈罗德', '罗布·兰德里', '艾德·戴维斯', '伯', '喜剧', '深', '德', '巴马州', '菲', '奎尔', '帝赐', '不息', 'Mrs. Gump', '丹尼尔C.斯瑞派克', '珍', '弱智', '希博汗', '镇', '乔', 'Jenny Curran', '马拉·苏查雷特扎', '奥斯蒙', '子', '加里·西尼斯', '坚', '于二战', '奔', '里斯托', '瓦妮', '汤', '结', '伊丽莎白·汉克斯', '法隆', '汉', '朋', '约翰·威廉·高尔特', '布里斯', '伊莎贝尔', '赫瑟姆', '大陆', '海利', '杰弗里·布莱克', '导演', '瑞', '亿万富翁', '冈普', 'Lieutenant Dan Taylor', '伊', '翰', 'C', '克里斯托弗', '沙', '青春', '温斯顿·格鲁姆', '莎', '纪录片', '杰斯', '博拉', '动画', '美国', '大卫·布里斯宾', '哈林顿', '香港', '哈罗德·G·赫瑟姆', '斯瑞派', '高尔特', '次', '道', '桑尼·施罗耶', '廉', '丽', '泰瑞', '莎贝尔', '妮', '信', '莱', '星', '识', '阿拉巴马州', '饰', '艾尔·哈林顿', '布里', '海利·乔·奥斯蒙', 'Bubba Blue', '强', '巨', '克里斯托弗·琼斯', '斯', '拜伦·明斯', '历山德', 'tt0109830', '伯吉斯', '1994', '阿甘收', '博森', '山', '娜', '卫', '希拉里', '森', '飞毛腿', '阿甘', '卡维特', '橄榄球', '终忘', '布', '拉', '杰森', 'W·本森·泰瑞', '英', '阿拉斯奇', '豪尔', '汉娜·豪尔', '生', '艾尔', 'Forrest Gump', '傻福', '汤姆·汉克斯', '雷特扎', '普兰', '他始', '拜伦', '剧情', '励', '宾', 'G', '外', '艾', '思', '麦', '爱情', '温斯顿', '性', '康纳', '念', '艾德', '琼斯', '德伍德', '爱', '经典', '查', '斯蒂芬·布吉格沃特', '安', '鼓', '丹尼尔', '罗伯特·泽米吉斯', '文艺', '爱护下', '英语', '弗里斯', 'W', '迈', '阿甘成', '泽米', '姆', '越战', '杰森·麦克奎尔', '智商', '加', '雄', '斯托弗', '蒂', '傻人', '罗', '福雷斯特·冈普', 'M', '面', '兰德', '史迪威', '开', '麦凯尔泰·威廉逊', '始', '乔·阿拉斯奇', '本森', '约', '汉克斯', '普', '马', '福雷斯', '特雷奇', '怀', '迈克尔·康纳·亨弗里斯', '吉斯', '麦克蒂尔', '1292720'}"
3541415,"{'Cobb', '哈迪', '马格努斯·诺兰', '全面启动', '中', '拉什', '弃家族', '惊悚', '日语', '远', '艾里', '特', '想', '递进', '克', '拉什·费加', '迈克尔·凯恩', '抗', 'Saito', '岳', '泰勒', '凶间', '返美', '竞', '争', '水源士郎', '渡边谦', '2010', '歌迪亚', '针', '科幻', '卡斯', '入行', '波斯', '直', '奥', '人性', '全', '莱昂纳多', '处', '阿瑟', '犯罪', '况', '约瑟夫·高登-莱维特', '妲露拉·莱莉', '劳', '伦', '师', '妻', '反', '须', '忆', '皮特', 'Inception', '瑞恩', '高登', '境', '科勒赫', '卢卡斯·哈斯', '公', 'Cotillard', '登', 'Dileep', '吉', 'Marion', '实', '迪利普·劳', 'Hardy', '唯一继承人', '基里', '玛丽昂·歌迪亚', '败', '伯', '喜剧', '犯案', '深', '冒险', '英国', '米兰达·诺兰', '阿德', '魔方', '港', '记忆魔方', '措', 'Ariadne', 'tt1375666', '心灵犯案', 'Rao', '卡梅伦', 'Leonardo', '凯恩', '诱因', '蒂姆·科勒赫', '取', '轻', '卢卡', '3541415', '事', '克里斯托弗·诺兰', '子', '艾利奥特·佩吉', '希', '利奥', '中种', '逝', '汤', '吉尔蕾', '汤姆·贝伦杰', '付费', '哈斯', 'Eames', '帮', '盗梦行动', '法', '威逼利', '冈本玉二', '导演', '乔纳森·吉尔', '重', '预想', '端', '纳什', '莱维', '父', '采', '青春', '佩吉', 'Levitt', '潜行', '施', '动画', '玛丽昂', 'Gordon', '克里斯托', '美国', '李太力', '妲', '能源', '诺兰', '吸', '国', '坏', '员', '米兰达', '危', '贝伦杰', '梅', '次', '层', '自立门户', '灵', '通缉', '妮', '日本', '悬疑', '莱', '潜', '识', '收', '奠基', '饰', '汤姆·哈迪', '瑞恩·海沃德', '瑟', '普里', '乔纳森', '斯', '失', 'Arthur', 'Cillian', '迪卡', '戈', '意', 'Tom', '夫', '齐藤', '卢卡斯', 'Lukas', '尔思', '露拉', '台', '艾姆斯', '迷阵', '基里安·墨菲', '流亡海外', '剧情', '柯布', 'Murphy', '莱昂纳多·迪卡普里奥', '设', '心', '艾', '际', '启', '厄尔·卡梅伦', '爱情', '克莱尔·吉尔蕾', '昂纳', '泰勒·吉蕾', '韦特', '记', '盗梦空间', '利', '求助于', '下放', '经典', '手', '安', '拆分', '演', '药剂', '艾里阿德妮', '文艺', '偷', '记忆迷阵', '司', '计', 'DiCaprio', '英语', '大亨', '迈', '梦', '姆', 'Caine', '法语', '马格努斯', '遭', '加', '险', '海沃德', '情', '费加', '蒂', '道姆', '罗', '里安', 'Page', '药剂师', '费希尔', 'Ellen', '莱莉', '面', '动', '潜行凶间', '约', '破', '吉蕾', '墨菲', '厄尔', '迪利普', 'Haas', '动作', '皮特·波斯尔思韦特', 'Joseph', 'Michael'}"
1652587,"{'片', '下身', '驱赶', '交', '中', '负', '最佳视', '异次元', '夸里', '芬', '惊悚', '创', '校', 'Colonel Miles Quaritch', '导', '克', '开采', '人类基因', '韦斯·斯塔迪', '语', '杰', 'Zoe', '习', '砍', '科幻', '区', '存', '奥', '佳', '人性', '获', '西班牙语', '电', '瘫', '学', '劳', '物', '尼', '萨姆·沃辛顿', '行', '迪', '该地', '贵', '阿凡达', '理', '美部族', '军方代表', '米', '公', '发', '血', '服', '家', 'Trudy Chacón', '态', '痪', '韦斯', '迪利普·劳', '东', '替死', '卡梅隆', '影', 'Avatar', 'Stephen', '度', 'Dr. Grace Augustine', '喜剧', '楚蒂·查孔', '萨利', '德', '前', '冒险', '西格妮·韦弗', '西', '杰克·萨利', '拉兹', '港', '吉奥', '荣', '沃辛顿', '乔', '杰克遇', '亿美元', '说', '希', '比西', '索尔', '佐伊·索尔达娜', '莫兰', '伤', '兹', 'Saldana', '结', '索', '星操', '项大奖', '庞德', '歇', '技', '导演', '逐', '瑞', '拍', '目', '采', '阿隆索', '指', '地纳', '化身', '矿', '青春', '届', '潘多拉', '海', '米歇尔·罗德里格兹', '作', '动画', '世代居住', 'SecFor', '格蕾丝·奥古斯汀博士', '肖恩', '美国', '香港', '奥古斯汀', '原始森林', '哥', '朗', '摩尔', '程', '罗德里', 'Sigourney', '妮', '军战', '日本', 'tt0499549', '园', '星', '饰', '落', '佐伊', '希·庞德', '史蒂芬·朗', '迈尔斯·夸里奇上校', '伐', '天神', '斯', '史', '天神下凡', '牙', '失', '决', '罗德里格', '混', '娜', '2009', '耐', '诉诸武力', '士杰克', '卫', '乔·大卫·摩尔', '楚蒂', '拉', '士', '基', 'Jake Sully', '探', '萨', '战斗中', '生', '战', '制', 'Weaver', '纳美部', '1652587', '3D', '术', '查孔', '外', '心', '爱情', '蕾丝', '渐', '斯塔迪', '昂', '利', '经典', '诉诸', '造', '吉奥瓦尼·瑞比西', '安', '异次元战神', '公主娜蒂瑞', '司', '马特', '英语', 'Worthington', '丧', '迈', '马特·杰拉德', '姆', '艺', '觉效果', '入', 'Sam', '肖恩·安东尼·莫兰', '卡', '蒂', 'Neytiri', '摄', '耗资', '瓦尼', '詹姆斯·卡梅隆', 'Lang', '愿', '品', '詹', '韦弗', '开', '拉兹·阿隆索', '神之化身', '西格', '纳美人', '胞', '奇上校', '不可得', '班', '博', '普', '多拉', '格蕾丝', '神', '动作', '合', '索尔达'}"
1292215,"{'界', '克莱尔·莫里耶', '括', '脏', '里', '修', '郁', '皮侬', '校', '旧房', '想', '克', '艾蜜莉', '梦露', '桩', '迪基', '吕菲斯', '贝尼舒', '艾米莉的父亲', '老板刻', '巴博尔', '法国', '天', '洛莱拉', '阿尔蒂斯·德·彭居埃恩', '科幻', '卡索', '奥', '人性', '克洛蒂尔德', '童', '尼诺', '弗洛拉·吉耶', '莉', '居', '米歇尔·罗班', '学', '伙计', 'Raymond Dufayel', '物', '尼', '塞尔·梅林', '达芒', '毫不影响', '让·达里', '彭居埃恩', '米', '发', '商', '遗', '孤', '莫莱特', '拉沃', '奥黛丽·塔图', '东', '埃', '艾米莉', '艾蜜丽', '系', '万万想', '阿莫', '热内', '喜剧', '店员', '店', '德', '艾美丽', '前', '包', '薄', '塔', '佩隆', '世让', '绝缘', 'tt0211915', '列助', '纪尧姆·洛朗', '耶', '天使艾米莉', '事', '闭', '跳', '克洛德·佩隆', '人计划', '达里', '贾梅尔·杜布兹', '菜摊', '歇', '马修·卡索维茨', '阿尔蒂斯', '于尔班', '维', '导演', '世', '王', '莫里斯·贝尼舒', '贝蒂埃', '迪亚士', '划', '伊', '做', '1997', '艾蜜莉的异想世界', '父', '南蒂', '黛', '于尔班·康塞利埃', '青春', '让-皮埃尔·热内', '戴安娜', '莎', '动画', '成', '哭', '美国', '克洛德', '杜布兹', '伊莎贝尔·南蒂', '录象带', '艾米莉的母亲', '维茨', '死', '异', '洛莱拉·克拉沃塔', '2001', '运', '丽', '断', '弱', '咖啡店', '莱', '患', '塔图', '饰', ""Le fabuleux destin d'Amélie Poulain"", '命', 'Tautou', 'Audrey', '妙', '贾梅尔', '罗班', '类', '邻', '凯文·迪亚士', '阿尔梅尔', '斯', '奥尔加', '失', '纪尧姆', '迪基·奥尔加多', '母', '克洛蒂尔德·莫莱特', '梅林', '象', '意', '康塞利埃', '吉耶', '欧仁', '天使爱美丽', '俄语', '皮', '多米尼克·皮侬', '友兰达·梦露', '台', '生', '凯文', '剧情', '欧仁·贝蒂埃', '外', '心', '艾', '病', '笑', '爱情', '亲', '塞', '经典', '健康检查', '录象', '手', '安', '友兰达', 'Mathieu', '豁达乐观', '德国', '文艺', '器', '计', '棘', '忧', '安德烈·达芒', '法语', 'Kassovitz', '马克·阿米约', '1292215', '独脆', '天使艾美丽', '眼', '令', '阿梅丽的奇妙命运', '开', '始', '现', '烈', '贝', '阿梅丽', '约', '妃', '马', '弗洛拉', '幸', '洛朗', 'Amelie', '突', '阿莫里·巴博尔'}"
1291561,"{'オ', '界', '色', '入野', '小林郁夫', '中', '柊瑠美', '样', '惊悚', '打杂', '妈', '日语', '远', '印以', '达', '荻野千寻', '千寻', '诡', '醒', '武彦', '秘', '科幻', '小野武彦', '人性', '锅炉爷爷', '处', '获', '爷', '彰', '药', '纪', '救小白', '仓皇', '物', '须', '踏', '驱出', '女', '锅炉', '新', '理', '味', '内藤', '配', '发', '份', 'Haku', '中村', '阻', '知', '诉', '止', '古', '东', '河神', '短片', 'kamikakushi', '千と千尋の神隠し', 'Spirited', '弟', '前', '夏木真理', '魔', '逃', '西', '旅', '隧', '印', 'Spirited Away', '料', '文太', '纸人', '神隐少', '镇', 'ナ', 'カオナシ', '釜爺', '变', '爸', '找', '子', '伤', '无脸男', '之介', '神木隆之介', '工', '驱', '药丸', '钱婆婆', 'カ', '救', '消', '真', '帮', 'シ', '法', '大陆', '导演', '世', '朵颐', '刚志', '夏木', 'Sen', '怪样', '上条恒彦', '神隐少女', 'Sen to Chihiro no kamikakushi', '孰', 'Voyage', '青春', '作', 'Kamajî', '怪模怪样', '动画', '小妖精', '成', 'Chihiro Ogino / Sen', '美国', '1291561', '小玲', '香港', '修院', '异', '神隐', '幸运地', '2001', '次', '道', '猪', '日本', '进', '内藤刚志', '玉井', '飞', '失', '中村彰男', '路', '变成别', '凶', '飘来', '舞', '郊', '群', '奇幻', '小妖', '车', '台', '动作', '剧情', 'ハク', '食', 'Chihiro', '外', '半透明', '神木隆', '男', '泽口靖子', '千与千寻', '千与千寻的神隐', '爱情', '助', '白龙', '浴池', '渐', '不慎', '恒彦', '体', '大快朵颐', '夕海', '经典', '香', '文艺', '我修院达也', '封', '汤婆婆', '上条', 'A Voyage of Chihiro', '告', '入', '宫崎骏', '险', '婆婆', '守', '菅原文太', 'Yubaba / Zeniba', '玉井夕海', '大泉洋', '送', '现', '受', '许多样子', '恶', '野', '菅原', '但小白', 'Away', '入野自由', '神', 'tt0245429', '吓倒', '家', '身', 'Kaonashi'}"
1292001,"{'片', '尼尔·奥布赖恩', '思科', '亚利桑德罗·巴里克', '泰', '样', '流', '普路特', '1998', ""Jelly Roll' Morton"", '特', '意大利语', '克', '伴我飞', '语', '盖奇', '天', '被遗弃', '廉姆斯', '阿尔贝托·巴斯克斯', '邮轮', '直', '人性', '加布里埃莱·拉维亚', 'The Legend of 1900', ""Danny Boodmann T.D. Lemon Nineteen Hundred '1900'"", '琴键', '号', '蒂埃里', '朱塞佩', '安吉', '谱', 'Ocean', '门', '尼', '踏', '迪', '非', '扎', '新', '无师自通', '发', '阿妮', '显', '科尔', 'Legend', '科里·巴克', 'Pianist', 'The Girl', '孤', '声光伴我飞', '自叹弗如', '奥布赖恩', '凯', '凯文·麦克纳利', '安吉洛·迪洛雷塔', '希思科特·威廉姆斯', '伊斯顿·盖奇', '勒', 'Danny Boodmann', 'tt0120731', '深', '文', '威廉姆斯', '托纳多雷', '女孩', '水', '港', '由船', '西德尼·科尔', '述', '华', '取', '琴师', '说', '事', '听', '希', '他会', '陆', '布莱恩·普林格', '恩', '普路特·泰勒·文斯', '表', '沙拉·鲁宾', '尼古拉·迪·平托', '维', '比尔·努恩', '麦克纳利', '导演', '世', '伊斯顿', '平托', '海上钢琴师', '•', '西德尼', '青春', '努恩', '德罗', '克兰伦斯', '纪录片', '慢', '梅兰尼·蒂埃里', '海', '乐', '惜', '美国', '妲', '香港', ""La leggenda del pianista sull'oceano"", '巴里克', '淌', '亚利桑', '专', 'Luigi De Luca', '依鲁福祖', '莱', '普林格', '饰', '尼古拉', '黯', '莫顿', '超技', '九零', 'On', '洛', '斯', 'The', '沙拉', '传奇1900', '亚', '奏', '上船', '讲', '朱塞佩·托纳多雷', '豪', '布', '琴声', '费米·依鲁福祖', '意', '拉', '士', 'Luca', '迪洛雷塔', '科里', '皮', 'De', 'Luigi', '古拉', '1900海上钢琴师', '生', '船', '惊艳世界', '赛', '剧情', '皮特·沃恩', '文斯', '阿妮妲·扎格利亚', '1900', '爱情', '1292001', '费米', 'Of', '一九零零的传奇', '抚', '利', '爱', '经典', '长', '格利', '手', '养', 'Max Tooney', '演', '梅兰', '埃莱', '赋', '头', '文艺', '自通', '英语', '声光', '舱', '队', '钢', '姆', '艺', '加布里', '法语', 'Virginian', '愫', '示', '爵', '情', '蒂', '罗', '高', '写', '名', '愿', '沃恩', '加布', '开', '动', '始', '阿尔贝托', 'The Legend Of The Pianist On The Ocean', '克兰伦斯·威廉姆斯三世', '巴斯克', '鲁宾', '麦克斯', '上钢', '鼻祖杰', '丹尼', '音乐', '蒂姆·罗斯', '意大利', '琴'}"
3742360,"{'朱苏进', '捐得', '片', '活命', '财', '中', '惊悚', '胡明', '通', '尽死', '上任', '想', '匪', '述平', '语', '火烧云', '汉语普通话', '随从', '偏', '李不空', '2010', '让子', '科幻', '县长', '霸', '人性', '全', 'Bullets', '处', '爷', '李静', '让子弹飞一会儿', '犯罪', '胡万', '赵铭', '痛打', '一伙伏击', '师', '妻', '土', '苗圃', '携', '许', '中国大陆', '新', '四川话', '弹飞', '间', '廖凡', '刘嘉玲', '县长夫人', '马珂', '夜谭', '张默', 'Fly', '白冰', '喜剧', '中国香港', '马为', '马邦德', 'tt1533117', 'Let The Bullets Fly', '姜文', '妻二人', '十记', '走马', '有道是', '说', '陆', '空', '教头', '周润', '杜奕衡', '走马上任', '汤', '汉', '遮天', '富', '花', '大陆', '导演', '周润发', '主', '称', '南国', '变化身', '胡军', '周韵', '鹅城', '黄四郎', '原', '青春', '姚橹', '话', '杨万楼', '纪录片', '张', '动画', '义子', '张牧之', '美国', '密', '麻子', '香港', '放在眼里', '谎', '郭俊立', '死', '恶霸', '侥幸', '黄则', '马识途', '3742360', '杨奇雨', '冯小刚', 'Let', '民', '悬疑', '血雨腥风', '饰', '章', '钱', '只夫', '某地', '遭劫', '天高皇帝远', 'The', '山西话', '布', '愁云', '陈坤', '夫', '赚', '动作', '剧情', '盗官记', '卷', '改', '爱情', '编', '僻', '保命', '摇', '经典', '武', '手', '邵兵', '难', '角力', '文艺', '葛优', '途', '免', '入', '姜武', '只手遮天', '危笑', '场', '动', '黄', '设计害', '匪张', '根', '赶赴', '普', '让子弹飞', '西部', '小六', '身', '国'}"
1291546,"{'认', '中', '深知戏', '英达', '惊悚', '同性', '通', '语', '费振翔', '师兄', '迎娶', '汉语普通话', '张丰毅', '终', '迁', '人性', '徐杰', '酿成', '1993', '马明威', '天衣无缝', '剧', '尹治', '中国大陆', '理', '尤', '配', 'Concubine', '立业', '无缝', '智一桐', '陈凯歌', '妾', '1291546', '雷汉', '系', '悲', '两人约定', '中国香港', '菊仙', 'Farewell', '港', 'Farewell My Concubine', '小楼', '沈慧芬', '时代风云', '升', '变', '蒋雯丽', '子', '陆', '辈', '质', '汉', '大陆', '叛', '导演', '巩俐', '做', '成家立业', '青春', '话', '童弟', '美国', '香港', '戏', '断', 'Ma', '演生', '饰', '绕', '吕齐', '合演', '李丹', '成家', 'tt0106332', '饰旦', '黄斐', '芦苇', '段小楼', '名妓', '生', '袁四爷', '程蝶衣', '剧情', '那坤', '城', '师兄弟', '爱情', 'My', '恨', '情仇战', '吴大维', '徒', '李春', '爱', '经典', '长', '香', '两', 'Adieu Ma Concubine', 'Adieu', '文艺', '葛优', '人戏', '张国荣', '京', '非人', '誉满', '再见，我的妾', '耻', '赵海龙', '霸王别姬', '开', '始', '三人围', '李碧华', '级', '解', '普', '合', '关', '国'}"
